Unnamed: 0,username,comicID,rating
33239,nienna81,5095,4.0
53455,tidus121,25132,4.0
49784,DBeatz,21729,4.0
76747,Thelas,116778,4.0
47316,Uniju,17904,4.0
53332,Arthuro-Ray,25096,4.0
31972,ImAGhost17,4293,4.0
27872,Stooka,3403,4.0
40275,Zetsushige,11652,4.0
1950,Black-Zed,11,4.0
1946,Mtwinkle,11,5.0
3224,XDKeriDX,13,5.0
48669,hanzzzz89,20593,4.0
54105,Mexii,25322,5.0
61518,MrTalq,42451,5.0
70392,xcel,86337,4.0
19869,wakka9ca,1101,4.0
35602,kyo-chan,7279,3.0
922,Bonishka1,3,5.0
77002,TheMangaManiac,119161,4.0
9305,Akatsuki03,83,3.0
35798,Bakken,7378,3.0
9322,IchigoVampire,83,5.0
71595,Shaderino,91037,4.0
42161,Blue_Qbe,12629,3.0
14499,Reaper2570,598,4.0
1964,Vatelema,11,4.0
12793,Valkata,444,4.0
10407,rvmg,118,3.0
52493,gabrielrcamp,24705,5.0
70422,Sardinemaster,86337,4.0
74185,Treebeard-dono,103851,4.0
70074,rabbitfufu,83021,3.0
57602,ThatRayGuy_,32779,5.0
29349,Wafflesoul99,3633,5.0
51991,Satory,24457,4.0
6122,Ultima_Oblivion,25,5.0
10338,throva,107,5.0
28134,Kuraire,3438,4.0
31426,Hanaming,3992,4.0
77099,GoldenDevilGamer,121496,4.0
67403,kymochi,67645,4.0
5466,-Araragi-,22,4.0
61449,TheInfamousQuiff,42451,5.0
27394,Mayling,3116,3.0
22986,ChibiOnigiri,1517,5.0
55419,Iamdeadlyz,27989,5.0
8195,Ongoingwhy,50,4.0
656,Generationkilla0,2,4.0
70380,ChokeBee,86337,4.0
18414,FuLiiX,768,5.0
14392,-_Mahesvara_-,598,5.0
23283,NoSoyNico,1534,5.0
6359,-Nakahara,25,5.0
64315,Mykkun,50217,4.0
58105,AdrialJM,33327,3.0
72009,IcedFlame,92149,5.0
51274,Make-inu,23390,4.0
46618,MartinRodriguez,17353,4.0
39465,WormFrizzer,10552,5.0
65814,wolvix,57765,4.0
52872,Bizancio,24822,2.0
2765,KidaShikage,12,1.0
30068,firekuwon,3764,4.0
46222,thesundaywriter,16794,4.0
43666,AdSmokinStyle,13702,2.0
31071,Ayunee,3986,4.0
38501,KuroClaudius,8967,4.0
15787,SakurahanaHime,625,4.0
2124,taaksuu,11,4.0
19358,Saulenger,958,4.0
63965,Yuuji_,49865,4.0
66619,ComySunCo,63849,3.0
51153,Xuanfung,23390,4.0
70248,KidaShikage,85968,4.0
21440,Psychoholicx3,1291,5.0
5965,wakka9ca,25,5.0
15081,kamui90,610,5.0
60435,AssertYourGirth,39325,3.0
76292,1xa5,113138,4.0
38367,Vini1,8967,5.0
75780,Fraxtal,110737,1.0
60523,k4li,39325,5.0
20332,ItachiDxD,1133,5.0
16892,Tekkers,658,4.0
65031,purgatorio,56805,5.0
35148,santetjan,6030,2.0
47039,Gilraen_,17596,4.0
49625,aku_haru,21614,4.0
42933,sawa127,13245,5.0
28284,Stooka,3468,4.0
66136,ValeRose,61189,5.0
4781,SugoiSugiru,21,3.0
63351,Loathsome,46716,5.0
36147,TheSinner,7519,4.0
27940,ItsNotaTumor420,3403,4.0
29911,Hamaneko,3731,5.0
701,Mullerio,2,5.0
64128,JohnGaltMG,50145,4.0
983,Seijuuro,3,5.0
70886,Meira_Eve,87866,4.0
67389,Shiorins,67645,3.0
5176,TsukiKitsune,21,5.0
44020,logic340,13801,4.0
14710,midnight_0805094,606,4.0
74300,x_DaviiD,103851,4.0
64152,Osguinaro,50145,3.0
36732,Sora-Ue,7631,4.0
73084,botoy0917,99007,5.0
66096,TheSinner,61189,5.0
38874,Anime_Reaper,9711,5.0
37662,imperius,8341,3.0
29525,WMR,3645,4.0
9377,Mjyrn,83,4.0
25273,me_here_me_there,2436,4.0
52534,JWENE,24705,3.0
63051,Loathsome,46282,3.0
75264,ManWild,108197,1.0
59897,TheDiabolicEsper,37563,4.0
20201,tamamakuroyuki,1121,4.0
68303,Rusian,70941,4.0
72771,MwM,98270,4.0
34810,ritaxd123,5686,4.0
67538,XyeYing,69903,4.0
59134,Artifex_,35573,2.0
61386,Jachel,42451,4.0
76482,HakunoAraragi,116766,4.0
40956,acotede,11767,4.0
714,One_DeathFlower,2,5.0
50699,SophiaKarTez,23358,4.0
69929,Aolguin479,82427,4.0
41311,star_lit,12245,3.0
32518,okoksoo,4514,3.0
22657,kasia240,1456,4.0
36019,missiemoon,7519,4.0
8126,Saiyura,50,5.0
29323,BakaAkisa,3633,3.0
16720,Ae01us,656,5.0
74298,WEEBS_Taste_Ryuu,103851,4.0
29581,baransukuzure,3653,4.0
234,matilda_chan,1,4.0
29366,jimanator,3633,4.0
22564,BiancaRosa,1444,3.0
21995,Tipsyrools,1376,4.0
68863,Klefki_of_Awsome,75989,5.0
66157,SOFI413,61189,4.0
75737,ZodiacG80,110737,3.0
4371,MGabriel17,16,5.0
55919,Ebisu-sama,28825,5.0
50088,Anathor,22046,4.0
9402,GarnetJello,85,4.0
76385,firelrdzuko,113138,4.0
53738,Thorf,25132,4.0
56616,Coffee41,30079,2.0
12557,FoxEyes,436,4.0
28017,Inuki,3438,4.0
9603,Yagami-san,92,5.0
25750,anuki-chi,2921,5.0
9415,djwhack03,85,5.0
64278,Chibi-Alice,50217,5.0
43432,Anathor,13492,4.0
38727,junglin7,9296,4.0
75258,Kevich1,108197,4.0
11019,Mitsume,320,5.0
32006,baransukuzure,4392,4.0
15679,Yukino21,625,5.0
56849,4DEyes,30315,5.0
46990,Sorvarin,17596,4.0
46904,AndoCommando,17465,4.0
64055,friedcorm,49865,4.0
16092,Ashi_lover,642,4.0
10500,Baby-BL,142,4.0
10372,kyo-chan,118,5.0
31885,Devushka1107,4293,5.0
10695,LegacyHeart,142,3.0
58673,perrcel,35003,5.0
21871,rq_ronald,1373,2.0
65842,AmBo375,57765,4.0
40387,xacthashtag,11652,4.0
70260,emanime,85968,5.0
27615,Stolas,3258,4.0
36632,Connybaum,7631,4.0
13142,hanzzzz89,564,3.0
51669,comico,24294,4.0
516,berzerke53,2,5.0
62537,c_otaku,44677,3.0
6947,gryupus,32,4.0
64547,Astrar,54817,4.0
8123,PgS172,50,4.0
14244,smithysonian,598,5.0
65640,GoodLoserM,57015,4.0
18690,EllieBerry,878,3.0
1522,Kyrahiko,9,4.0
41096,Misiaczek,11803,4.0
64971,Soiku,56805,5.0
41964,Akane666,12586,5.0
34298,XDKeriDX,5394,4.0
2497,Virali,12,5.0
38778,NivinK,9711,3.0
64800,Xahkarias,55163,4.0
55760,Sthich_Rounathan,28361,4.0
8558,CriticalSmash,55,4.0
10845,kyo-chan,165,4.0
14662,vachtm,606,4.0
41746,barring,12554,4.0
247,Noto0803,1,5.0
15222,Cs1123,616,5.0
65154,acotede,56805,5.0
48391,Luna,20242,4.0
60869,ljaesch1,39883,4.0
36622,Rhyna18,7631,4.0
23012,ViewtifulFella,1517,4.0
70932,Jam-,87866,2.0
43711,x_DaviiD,13702,4.0
37859,Fragnostic,8456,5.0
48610,Hikikomori-san,20593,4.0
67865,zwype,70259,4.0
22485,azoer,1444,4.0
11777,zwil,366,4.0
59321,darkcrescendo,35719,4.0
19269,levisasscrack,933,4.0
30753,Anjabullet_,3872,5.0
74589,MartinRodriguez,103890,4.0
35105,darknees79,5911,4.0
11941,alinedadonas,392,5.0
31566,Northen_Lights,4196,5.0
2377,Peropedopopinn,11,5.0
70689,Hexakiller21,87609,5.0
54249,ImAGhost17,25810,4.0
16518,Lontrain,651,5.0
75714,davidark02,110737,5.0
24619,Animehunter,2117,5.0
42672,Thi-chan,13171,5.0
20585,SirTM,1162,5.0
53676,ViniOliver,25132,5.0
31827,misiamajamaraka,4293,4.0
35845,Skyzinha,7378,5.0
21153,RandomlyAwesome,1257,4.0
75343,Vegetableisbadfo,108407,4.0
9630,Kanorin,92,4.0
44723,Bot1nHere,14440,5.0
2356,yeims_,11,4.0
8961,Nashi-no-kimi,71,4.0
24508,NinjaChan,1978,4.0
8560,Demonarion,55,4.0
76824,Orobou,116778,2.0
36128,xcel,7519,4.0
2633,Aureole,12,1.0
17334,Cheonyu,676,4.0
1326,JustFrancy,8,4.0
33670,Yuzurin04,5255,5.0
3946,xHelloBeautiful,15,5.0
60550,me_here_me_there,39325,5.0
46158,YumioSF,16765,4.0
51902,Stolas,24294,3.0
70210,Julk-ThuuzOo,85173,4.0
62440,Thorf,44489,5.0
24305,WormFrizzer,1926,5.0
15562,meganissimo,618,4.0
52026,ViewtifulFella,24457,3.0
58566,ChokeBee,35003,4.0
26339,Senapi,3006,4.0
45129,Sweet_neko_chan,14720,4.0
58614,AgentLF,35003,5.0
68051,TmorTV,70345,5.0
13488,Spade_King,584,4.0
36365,isuzusan,7561,2.0
52185,Thorf,24561,4.0
68990,yamzntunafish,78065,3.0
9741,Yuki_Kuran,94,5.0
77019,GorillaFAIZ,119161,5.0
54091,Karen_O,25322,4.0
36182,Araragiri-san,7519,5.0
64379,hlaxkar,50217,4.0
34343,Nightwister,5394,5.0
71469,Lemonfren,90125,5.0
7210,Virali,38,5.0
49090,hoppenscooter,21419,4.0
58543,Lalwen_Liel,35003,5.0
61983,JaVzD,44155,4.0
76589,TheTagre,116778,3.0
19114,matamune_tenshi,933,4.0
30335,bt007,3866,4.0
51710,nebtkheper,24294,5.0
41721,taishel,12554,4.0
63179,evangeline88,46716,4.0
39052,Araragiri-san,9711,4.0
34977,Exam,5911,4.0
40149,Melmothia,11646,3.0
11194,prince-bel,336,5.0
29985,thesundaywriter,3764,3.0
802,Dar_Klink,3,5.0
73528,Astrar,100128,5.0
71971,madeirabs,92149,4.0
69203,plasticgenius,78523,5.0
76373,StrawhatAJ,113138,4.0
66986,Chipz_1012,67019,3.0
59790,firelrdzuko,36413,5.0
66767,taniafh,65685,5.0
19272,Luubie,933,4.0
9027,Shinigamic,77,4.0
40520,safena_ken,11734,5.0
25256,Thorf,2436,3.0
40900,Arwenia,11767,5.0
13458,Calissa,584,4.0
73261,Alexander01,99377,4.0
40532,Dar_Klink,11734,4.0
45074,Clarian,14720,5.0
71422,Sorghaghtani,90125,5.0
53927,aimansyafiq14,25297,3.0
17468,tomokki,676,4.0
27105,RandomlyAwesome,3033,4.0
15207,Nowaru159,614,4.0
31219,x_DaviiD,3986,4.0
57655,midnight_0805094,32931,5.0
76247,MacSence,112922,4.0
9247,TalkingHead00,81,4.0
75362,PudimMafioso,108407,3.0
11238,audry1000,336,5.0
52863,MurukoHiiragi,24822,4.0
20276,Kmale0n,1133,5.0
36662,Guigas,7631,2.0
25140,LaOveja,2436,4.0
5909,FrankyP,24,5.0
29924,INU4SH4,3731,4.0
5340,baransukuzure,22,4.0
55981,KaitonPT,28825,1.0
50457,SugoiSugiru,22651,4.0
66359,28tDm,62887,4.0
4149,Kickassneko,15,5.0
11307,GoldenDevilGamer,336,4.0
37187,Mewixi,8157,4.0
38527,Nateal,8967,5.0
18940,unCoVered,908,4.0
39077,Dasdsadzxczx,9711,5.0
47415,Surv1v4l,17915,3.0
24794,nakari_chan,2126,4.0
44428,Ryuchi_san,14236,4.0
70042,Andrey793,83021,3.0
21934,kippei-san,1376,4.0
70700,YandereStar,87609,4.0
28522,Yuukoq,3493,4.0
14036,Allen,598,3.0
55986,xacthashtag,28825,3.0
12050,Nayukuo,401,4.0
43393,ana21,13492,5.0
55563,botoy0917,28226,4.0
58897,pp813,35035,4.0
3980,SonMati,15,5.0
4730,wakka9ca,21,5.0
23816,Thorf,1702,2.0
6511,commonlogic,29,4.0
40759,MHFO,11734,2.0
72444,ShuAlter,96528,4.0
55862,jackanarchy,28533,3.0
75365,SagahM8,108407,5.0
25757,JayArcher,2921,4.0
22948,Treebeard-dono,1517,4.0
39369,Ebisu-sama,10363,4.0
56296,Smapo,29983,3.0
68987,Tor4,78065,4.0
47339,ronaldejw,17904,4.0
52976,Hamaneko,24836,3.0
1519,KuruRuru,9,4.0
58840,maiduong28,35013,2.0
59474,Sora-Ue,35719,4.0
19784,Z3R0215,1061,5.0
48724,604,20593,3.0
23965,Lali08,1802,5.0
70296,Hodor96,85968,3.0
40822,Vatelema,11767,4.0
28187,camsauce505,3438,4.0
68030,darkfeatherX,70345,4.0
14523,Sora-Ue,598,4.0
43826,azoer,13748,4.0
9299,Cursedflame,83,4.0
59334,JupiterBloom,35719,4.0
30132,rm-taylen,3831,3.0
17748,HolBasten,705,4.0
38104,SmileyMarina,8840,5.0
35423,AutumnHues,6520,4.0
27285,meganissimo,3116,4.0
34676,ayat,5686,4.0
72694,Fluwid,96792,4.0
6683,meku,30,4.0
68818,Skoll98,75989,4.0
18924,Ana_Jim,908,3.0
14276,Karen_O,598,4.0
26622,Osguinaro,3009,3.0
15965,IcedFlame,633,5.0
39210,Mjyrn,9711,5.0
7785,ManWild,42,4.0
67637,Sakurei,70251,3.0
67827,AmBo375,70259,4.0
34002,zwil,5293,5.0
56096,lelaabock,29211,5.0
29567,kalekiko,3645,3.0
20416,Jacquie,1162,5.0
39510,grandy_UiD,10552,5.0
19694,JEOSAMA,1061,4.0
51900,soohye,24294,4.0
59191,ItachiDxD,35573,3.0
2799,kurosaki_kabuto,12,4.0
38283,Barion-Zara,8967,5.0
12875,ShiroganeDx,447,3.0
26561,djwhack03,3009,4.0
24479,AlbinoMamba,1978,3.0
46743,nitsher,17394,4.0
22727,Ashi_lover,1474,4.0
67173,CorrePraFuji,67615,4.0
56972,Kizuita,30315,5.0
31561,kahren,4196,4.0
36664,Kisacullen,7631,5.0
5624,Black-Zed,24,4.0
22218,dumblondedanie,1412,4.0
19468,Thorf,958,3.0
30568,Shourii,3867,5.0
31201,Hane-sama,3986,3.0
33607,Niichi01,5255,5.0
64550,benriya,54817,5.0
63984,AsunarisX,49865,4.0
71191,Stolas,89087,4.0
6509,lithtys,29,4.0
36785,IchigoVampire,7749,4.0
24639,mouse_girl,2117,4.0
35732,Lyricae,7279,3.0
19059,Blue_Qbe,933,5.0
67852,Iamdeadlyz,70259,5.0
69206,Qether,78523,5.0
19773,Alvenzo,1061,3.0
12193,SaraElric,401,5.0
68141,LegacyHeart,70345,4.0
70956,KuroClaudius,87866,5.0
19532,GodsDragon,988,5.0
71908,Treebeard-dono,92149,5.0
37048,Yukina_Chiiyo,8042,3.0
46633,Oorigami,17353,5.0
12255,Tchyo,418,5.0
38097,Ana__wolf,8840,4.0
61672,lazydreamershark,42545,4.0
37425,Nuage,8300,5.0
32627,comico,4571,5.0
47401,lungsreach,17904,4.0
34218,ronsnowit,5293,3.0
15576,Musumezakari,618,5.0
41687,dietsoba,12554,4.0
13105,Morlaer,564,5.0
63084,Reen-Chan,46646,4.0
28064,Stooka,3438,4.0
17491,Felix-san,676,5.0
65667,-Zekkai-,57239,4.0
7205,Loathsome,36,4.0
62572,Oo-RAKAN-oO,44677,4.0
33330,kippei-san,5255,5.0
53365,JayArcher,25096,4.0
56762,lelaabock,30315,5.0
38856,PenDraco,9711,4.0
18150,AmeriLA,763,4.0
65080,Asfaria,56805,3.0
61888,kasia240,44155,4.0
63183,pakin,46716,4.0
34724,nienna81,5686,3.0
50026,Noto0803,22044,5.0
31304,Kaizoku_Naruto,3986,4.0
69176,Village_Idiot,78523,4.0
3937,kyo-chan,15,5.0
46388,Nadrel,17207,4.0
2969,Aura-,12,3.0
6336,Iamdeva,25,5.0
32553,Merciless27,4571,3.0
10310,HanzeiR,107,4.0
71234,Hige_sama,90125,5.0
72461,Kevich1,96528,4.0
47656,Kyungminnie,18294,4.0
42575,Ruuusanautti,13001,4.0
28850,dietsoba,3631,4.0
18700,mandralyne,878,4.0
55926,taishel,28825,3.0
21238,kagome19,1271,4.0
2544,_EndeR_,12,4.0
8392,WellFancyThat,55,5.0
22489,mroia,1444,4.0
9800,Yukiatsu,94,5.0
38794,anakurama,9711,4.0
28701,animemark35,3565,4.0
15871,yukianime,633,5.0
57186,28tDm,31499,5.0
11157,Elie,336,4.0
16075,kayano,642,5.0
52412,SOFI413,24692,3.0
63990,Bonishka1,49865,4.0
14129,missiemoon,598,4.0
72029,jackanarchy,92149,3.0
13964,Dayka5,591,3.0
57876,anadan,33251,4.0
43491,Seffzen,13492,5.0
4311,Inujeck,16,4.0
64868,dietsoba,55403,4.0
11191,Himawari-hime,336,5.0
9180,Gokaired,81,5.0
77029,lazydreamershark,119161,5.0
16603,rah-rah,656,5.0
50956,HaarWyvern,23390,4.0
75682,Yoloplayer,110737,4.0
74428,Tabito-san,103890,4.0
61483,Kusanagi_VT,42451,4.0
40195,laumiau,11646,5.0
40526,Smapo,11734,4.0
46991,Shia-Chan,17596,3.0
36005,namango,7519,2.0
39196,LeonhartAugust,9711,2.0
50341,addictedtoliving,22638,4.0
76055,Nateal,112589,5.0
70995,virtual_core,88660,4.0
35430,Coffee41,6520,3.0
25795,nitsher,2921,5.0
24858,Lina91,2149,5.0
20460,mrSmiles,1162,4.0
21058,yui-c,1250,4.0
19422,_KaSa,958,4.0
66327,tarugiio,62887,5.0
69549,Xenars,78943,4.0
47305,anakurama,17904,4.0
56361,crestofhonesty,29983,4.0
16548,AnimeXHunter,651,5.0
40084,MatheusGTames,11514,4.0
28329,meowricles,3468,5.0
44118,Shiruz,13949,3.0
16431,zwil,648,5.0
63916,Backha,49865,3.0
52399,Reaper2570,24692,5.0
35070,HaarWyvern,5911,4.0
70085,Fluwid,83021,3.0
16857,WormFrizzer,658,4.0
46965,Fraxtal,17465,5.0
55921,lelaabock,28825,5.0
73390,HaltzRedmont,99969,3.0
64621,Zetsushige,54897,5.0
20895,Kizuita,1224,5.0
27406,Falchatan,3194,5.0
3069,Royal-Guard-Reli,12,3.0
11304,xacthashtag,336,5.0
3067,Reaper2570,12,4.0
61205,DBeatz,42451,5.0
45136,NijiOfNatsu,14720,4.0
2302,Bowry,11,2.0
19622,VanAlex,988,3.0
40400,Ajdamko,11652,4.0
70346,Nuage,85968,4.0
28599,mroia,3554,4.0
594,Plokiju297,2,5.0
53331,kage-kun,25096,4.0
4191,Yukino21,16,5.0
49894,rjimenez,22044,5.0
69803,SagahM8,81117,4.0
41152,Liepa,11896,4.0
54112,king_pineapple,25322,4.0
66811,XadowMonzter,66685,4.0
26651,HakunoAraragi,3009,5.0
76709,PolyphemusTC,116778,5.0
66745,GutsDragonSlayer,65685,5.0
63959,Natulah,49865,4.0
51655,gaara-hime,24294,3.0
41836,Caschan16,12554,4.0
26834,M0o0on,3031,5.0
21759,Ketish,1349,4.0
12864,BRC,447,4.0
53252,Anasua_Roy,25081,4.0
63318,Qether,46716,4.0
38928,Moklyop,9711,4.0
14251,kurosaki_kabuto,598,4.0
72399,Dasdsadzxczx,96528,4.0
63582,x_DaviiD,48649,4.0
68813,Shaderino,75989,3.0
69386,yui-c,78537,4.0
71737,FullyCharged,91514,4.0
1220,MacSence,7,5.0
14421,beyondultra,598,4.0
56904,HolBasten,30315,4.0
58249,Se1ko_Kimura,33327,4.0
25590,FireFly07,2921,5.0
67613,Reiayni,70251,5.0
1726,Cmeha,10,5.0
55570,Demonarion,28226,5.0
66114,AK25,61189,4.0
52148,AmBo375,24561,4.0
40599,Romario3210,11734,1.0
67346,Amneja_Vu,67645,4.0
55266,ritaxd123,27231,5.0
16589,Felix-san,651,5.0
6659,Surv1v4l,30,3.0
14034,DeadLord,598,4.0
23997,Musumezakari,1802,5.0
47134,JellyCakiezz,17731,4.0
54563,-_Mahesvara_-,26584,5.0
70363,Eovine,86337,4.0
68116,Thorf,70345,5.0
49210,Jocus_,21419,5.0
43574,EwelaIchigo,13702,5.0
65793,Tabito-san,57765,5.0
40574,Karen_O,11734,5.0
76961,Pato96,119161,5.0
2065,Semimae,11,5.0
66738,Bot1nHere,65685,2.0
11206,kage-kun,336,5.0
76485,Vegetableisbadfo,116766,4.0
30377,CeliaPhantomhive,3866,5.0
39916,Yoshidayama,11054,4.0
56511,AlterLana,30079,4.0
7771,GantzX,42,4.0
22051,Kickassneko,1376,4.0
73974,Iamdeva,102343,5.0
75801,Loorya,110737,4.0
42485,Melindypants,12888,5.0
72043,Sammy_G,92149,5.0
32141,suna19,4392,4.0
34888,xbadboyzx,5806,4.0
51903,Sunmazu,24294,5.0
65663,InnocentNyuu,57239,5.0
69662,rainasu,81117,5.0
46611,lungsreach,17353,5.0
6129,SlinkyDreams,25,4.0
15674,nami-chibi,625,4.0
7173,shinshoki,36,4.0
40805,Phyli,11767,4.0
16323,missriot29,647,3.0
21673,Shuu,1349,4.0
74135,shibusa,103701,4.0
47995,drugster88,18792,4.0
59515,Naru-Naru,35719,4.0
74100,Haxen88,103701,3.0
58176,haryov,33327,4.0
41756,KatieMH,12554,4.0
24074,NTKalos,1802,4.0
16273,Nuage,642,5.0
52012,ignisha,24457,5.0
71356,HPlaserprinter,90125,5.0
19808,hayka,1061,3.0
1461,IceFear,9,5.0
67063,Inuki,67615,4.0
58494,rkronin,35003,4.0
54884,imBones,26769,5.0
53427,KuroClaudius,25096,5.0
40465,Lefty112,11652,5.0
42355,tristesseetude,12888,4.0
4404,weezy-pup,17,4.0
25850,AsunarisX,2921,4.0
12527,Pabloc,436,5.0
60101,Damuzen,37707,4.0
1139,RandomlyAwesome,7,4.0
37204,IoanaXM,8157,5.0
71055,Kamilek,88660,4.0
24218,LaAmaya,1908,4.0
51842,ValeRose,24294,4.0
2682,Spade_King,12,5.0
47121,Exsequens,17731,4.0
44548,nienna81,14265,4.0
59480,Gina_Love,35719,5.0
29408,Linnuy,3633,4.0
5140,DannyTheDonkey,21,5.0
25182,darkcrescendo,2436,5.0
41002,kania_tan,11767,4.0
44997,AkameIsMyWaifu,14531,5.0
40107,YumioSF,11514,5.0
71881,Foxyclaws,91941,3.0
68776,Jam-Jam,75989,5.0
44195,ShiroganeDx,13949,4.0
68696,Ayumichan0899,75989,5.0
51963,mrtanaka2687,24294,4.0
71264,Rizadikur,90125,5.0
17873,Haxen88,735,4.0
50533,mzpasaway13,22651,4.0
28899,belalinda,3631,3.0
56941,SagahM8,30315,5.0
47946,Kamilek,18597,3.0
52519,clannad3,24705,4.0
34986,Black-Zed,5911,4.0
18234,lililovelilica,765,5.0
7005,Kisacullen,32,5.0
53034,Fooly_Cooly,24903,4.0
30375,Ferchase,3866,4.0
59607,Artifex_,36267,2.0
68568,Lali08,75989,5.0
43125,hlaxkar,13463,2.0
75761,Sakuragi_31,110737,5.0
11389,Jokesnoyou,336,4.0
19365,Ropogni,958,4.0
21799,Selaine,1373,5.0
64907,AndyKyrielight,55403,5.0
49754,SirTM,21729,4.0
66996,GussEber,67019,5.0
67134,DarkraiNightmare,67615,5.0
45284,feya-elven,14739,4.0
42183,Narzil,12629,4.0
49964,DaXiaoJie,22044,4.0
71164,jamilviper,89087,3.0
34997,Vegnagun,5911,4.0
58753,LaOveja,35013,4.0
23366,_Hysteria_,1630,5.0
63346,kymochi,46716,3.0
47741,levisasscrack,18294,4.0
11207,Arthuro-Ray,336,5.0
9095,Khodan,77,4.0
63827,SonadoAlaikor,49361,3.0
74624,john1004,103897,4.0
71078,Akatsuki03,89087,4.0
77344,curlywurlie,122663,5.0
59224,taynis,35573,3.0
72380,Sardinemaster,96528,4.0
57366,Nano_Desu_,31499,5.0
32608,Maxredd,4571,4.0
65963,dedwood,60783,5.0
74332,PsychoEkin,103851,3.0
42797,kahren,13194,4.0
49237,Kaizoku_Naruto,21419,5.0
49440,pirxs,21525,4.0
45921,Satori,16031,4.0
12559,Lil-Bird,436,4.0
12759,Yoda87,444,4.0
52912,Mirai34,24822,2.0
40124,kawaii_monstros,11514,4.0
59797,KuroClaudius,36413,4.0
74505,Diegololen,103890,3.0
54458,Luluko_bl,26324,4.0
75777,Thorf,110737,2.0
36863,hellosaidbye,7749,4.0
57541,jepfri003,32779,5.0
33780,Kochflakes,5272,4.0
48103,denkies,18792,4.0
29854,ViewtifulFella,3731,4.0
68903,mrtanaka2687,75989,4.0
68526,taffo,75989,5.0
6782,Bara_Hime,30,5.0
33378,Vatelema,5255,4.0
55312,Mark,27231,5.0
47428,OnePurpose,17915,5.0
53250,Amppu,25081,4.0
68339,kalekiko,70941,4.0
36949,Lyss__,8042,4.0
16856,narusenpai,658,5.0
35415,Aitzibi11,6520,4.0
6105,TensaiShonen,25,5.0
25806,sweeteternity,2921,5.0
28644,animefan2929,3554,5.0
21251,Saiyura,1271,4.0
58575,YukiUzumaki,35003,4.0
64542,Ajdamko,54817,4.0
61879,TwinSoul,44155,3.0
11190,Blue_Qbe,336,5.0
35483,MartinRodriguez,6520,4.0
61425,ScarletCelestial,42451,5.0
31770,DaphAiry,4207,4.0
58417,faranzylve,34377,3.0
44544,MahouShoujoLain,14265,4.0
49315,FallenWish,21525,4.0
3757,marmondesu,13,5.0
32288,Pop_op,4514,5.0
20952,mihalaya,1250,5.0
4033,Backha,15,3.0
10469,SynthwaveCrusade,118,4.0
31454,M929,3992,4.0
24008,Zeta_Riemann,1802,5.0
7331,Kanade-chan,40,4.0
40533,Pabloc,11734,5.0
41547,Gracce,12451,5.0
63164,suzuran_lily,46646,4.0
203,shibusa,1,5.0
17290,KumoKumo-88,670,4.0
38341,Wesleysan,8967,4.0
907,Akit0,3,4.0
35574,gabi_neji,6933,2.0
50053,RocketMan131,22046,5.0
63429,MurukoHiiragi,48347,4.0
55641,MGabriel17,28226,3.0
43158,LucarioDude,13463,4.0
18146,Jambo,763,3.0
39534,Killraven,10552,4.0
73266,AgentLF,99377,3.0
70353,GEEKalea,86337,3.0
67615,Ughgetatan,70251,3.0
26613,FuLiiX,3009,5.0
28617,HugTheBunny,3554,5.0
18133,mastertek,763,3.0
33787,FireFly07,5272,4.0
29263,HaXXspetten,3633,3.0
73450,Kuro-chan,100128,4.0
27239,SendoSuki,3116,4.0
40230,-asphyxia-,11646,4.0
15428,MoonFighter,618,5.0
56491,Necronomicon,30079,4.0
13875,Julielove,591,5.0
68256,BingerWatcher,70941,3.0
30858,Jocus_,3872,3.0
72467,lazydreamershark,96528,4.0
4170,leapylee,16,4.0
29641,Reen-Chan,3653,5.0
6479,ou97_pths,25,5.0
4197,kagome19,16,5.0
57684,Serzhunya_Baka,32931,4.0
45514,Anathor,14790,4.0
8612,Paper_Moon,57,5.0
68623,meowricles,75989,4.0
18793,GodsDragon,908,5.0
9564,Wistaire,92,4.0
1918,Makoto_Hikawa,11,3.0
12936,Jocus_,447,5.0
7458,AldoSama,40,5.0
57304,Sora-Ue,31499,3.0
4633,Apey_,20,5.0
8472,Furuba_Fan,55,2.0
66566,Zetsushige,63849,4.0
36506,Gibz0matic,7627,5.0
30889,Airy-chan,3986,4.0
26807,msCandy,3031,5.0
53584,rabidinfection,25132,4.0
61987,PLOTsenpai,44155,4.0
72859,Royal-Guard-Reli,98270,1.0
37873,Vatelema,8456,3.0
67263,Knighto16,67615,4.0
59590,Vini1,36267,4.0
343,CanisTomek,2,5.0
13840,Rara-Tan,591,5.0
26148,Joseph96,2923,3.0
12806,truji,444,4.0
66465,Shaderino,62887,4.0
23785,AdrialJM,1702,2.0
65969,Vegetableisbadfo,60783,5.0
50971,faranzylve,23390,5.0
7707,ColdBlackTeaFan,42,4.0
52768,MacSence,24705,3.0
33514,Misiaczek,5255,5.0
26190,LunyRem,2923,5.0
76216,suzuran_lily,112922,5.0
76715,qweaenr,116778,4.0
60343,XisXD,39325,5.0
72072,Kouno,92149,4.0
46824,Mjyrn,17394,4.0
25691,bakaLUCAS,2921,5.0
15152,Jasulan,614,3.0
38171,Ketish,8840,4.0
46150,ValeRose,16765,5.0
17043,sin-chan,664,4.0
59645,jonic48,36267,4.0
22815,darkwhisper,1501,5.0
37409,Fluwid,8300,3.0
43418,MariAndrade,13492,4.0
49664,TmorTV,21614,4.0
38379,addictedtoliving,8967,4.0
